timestamp,frame,L_knee,R_knee,L_hip,R_hip
2026-05-25T19:55:47.925,4025,175.44,178.66,179.18,175.07
2026-05-25T19:55:48.009,4026,179.97,177.14,177.75,171.91
2026-05-25T19:55:48.098,4027,178.84,175.58,174.75,171.5
2026-05-25T19:55:48.179,4028,178.49,176.84,172.84,173.9
2026-05-25T19:55:48.259,4029,176.35,177.82,179.97,173.25
2026-05-25T19:55:48.341,4030,177.32,179.34,174.82,174.03
2026-05-25T19:55:48.424,4031,178.17,177.8,172.14,173.54
2026-05-25T19:55:48.512,4032,178.8,178.58,169.22,174.72
2026-05-25T19:55:48.595,4033,177.97,177.99,172.08,174.83
2026-05-25T19:55:48.687,4034,176.54,177.65,173.3,175.14
2026-05-25T19:55:48.778,4035,175.84,179.99,174.7,176.34
2026-05-25T19:55:48.867,4036,177.26,179.36,175.03,177.34
2026-05-25T19:55:48.952,4037,177.78,176.18,176.53,176.6
2026-05-25T19:55:49.031,4038,179.37,175.47,177.1,177.48
2026-05-25T19:55:49.108,4039,179.66,177.67,175.57,177.52
2026-05-25T19:55:49.186,4040,179.35,178.36,175.24,178.02
2026-05-25T19:55:49.275,4041,178.01,179.74,173.69,177.92
2026-05-25T19:55:49.350,4042,178.26,179.53,174.16,178.26
2026-05-25T19:55:49.424,4043,178.54,180.0,171.48,178.75
2026-05-25T19:55:49.508,4044,179.5,178.3,171.66,177.3
2026-05-25T19:55:49.596,4045,179.18,178.06,174.32,175.99
2026-05-25T19:55:49.668,4046,179.16,179.81,176.03,171.81
2026-05-25T19:55:49.754,4047,179.94,179.56,175.83,174.84
2026-05-25T19:55:49.825,4048,0.0,0.0,0.0,0.0
2026-05-25T19:55:49.889,4049,0.0,0.0,0.0,0.0
2026-05-25T19:55:49.951,4050,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.020,4051,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.087,4052,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.154,4053,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.222,4054,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.290,4055,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.354,4056,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.431,4057,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.502,4058,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.576,4059,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.655,4060,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.731,4061,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.805,4062,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.885,4063,0.0,0.0,0.0,0.0
2026-05-25T19:55:50.958,4064,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.029,4065,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.109,4066,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.190,4067,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.261,4068,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.342,4069,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.420,4070,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.493,4071,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.571,4072,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.644,4073,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.725,4074,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.796,4075,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.868,4076,0.0,0.0,0.0,0.0
2026-05-25T19:55:51.940,4077,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.020,4078,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.095,4079,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.178,4080,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.243,4081,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.313,4082,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.393,4083,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.464,4084,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.535,4085,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.664,4086,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.796,4087,0.0,0.0,0.0,0.0
2026-05-25T19:55:52.931,4088,176.31,179.93,167.42,168.8
2026-05-25T19:55:53.018,4089,169.52,174.04,179.37,179.59
2026-05-25T19:55:53.105,4090,174.69,172.11,178.67,171.16
2026-05-25T19:55:53.193,4091,177.41,179.89,175.83,169.96
2026-05-25T19:55:53.281,4092,178.95,179.28,176.62,168.36
2026-05-25T19:55:53.358,4093,175.6,179.47,177.57,168.33
2026-05-25T19:55:53.450,4094,170.24,176.15,169.53,173.48
2026-05-25T19:55:53.540,4095,178.76,175.63,169.26,171.81
2026-05-25T19:55:53.630,4096,178.03,177.23,175.19,177.2
2026-05-25T19:55:53.719,4097,177.1,177.5,171.37,172.75
2026-05-25T19:55:53.799,4098,174.58,168.46,175.12,173.18
2026-05-25T19:55:53.880,4099,175.4,171.33,176.4,171.64
2026-05-25T19:55:53.967,4100,175.71,172.34,175.22,172.17
2026-05-25T19:55:54.050,4101,176.83,173.98,174.38,168.41
2026-05-25T19:55:54.126,4102,175.83,171.48,174.44,169.85
2026-05-25T19:55:54.200,4103,176.65,172.23,174.14,170.34
2026-05-25T19:55:54.273,4104,178.0,174.1,172.36,171.05
2026-05-25T19:55:54.356,4105,177.54,172.38,173.29,171.66
2026-05-25T19:55:54.431,4106,177.57,173.71,173.49,172.44
2026-05-25T19:55:54.521,4107,179.47,174.38,171.65,171.24
2026-05-25T19:55:54.610,4108,177.53,176.05,172.61,169.69
2026-05-25T19:55:54.691,4109,176.69,175.19,172.16,169.74
2026-05-25T19:55:54.782,4110,173.52,176.22,175.82,173.33
2026-05-25T19:55:54.865,4111,175.82,175.89,173.21,169.56
2026-05-25T19:55:54.957,4112,175.77,176.27,172.48,175.6
2026-05-25T19:55:55.046,4113,176.13,177.06,178.43,166.31
2026-05-25T19:55:55.132,4114,176.74,176.25,174.49,174.85
2026-05-25T19:55:55.231,4115,175.18,176.53,174.62,170.56
2026-05-25T19:55:55.319,4116,179.05,179.96,174.51,174.74
2026-05-25T19:55:55.394,4117,176.5,176.21,171.7,177.81
2026-05-25T19:55:55.467,4118,0.0,0.0,0.0,0.0
2026-05-25T19:55:55.528,4119,0.0,0.0,0.0,0.0
2026-05-25T19:55:55.590,4120,0.0,0.0,0.0,0.0
2026-05-25T19:55:55.658,4121,0.0,0.0,0.0,0.0
2026-05-25T19:55:55.723,4122,0.0,0.0,0.0,0.0
2026-05-25T19:55:55.791,4123,0.0,0.0,0.0,0.0
2026-05-25T19:55:55.866,4124,0.0,0.0,0.0,0.0
2026-05-25T19:55:55.936,4125,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.009,4126,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.084,4127,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.151,4128,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.213,4129,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.278,4130,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.346,4131,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.417,4132,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.492,4133,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.561,4134,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.632,4135,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.704,4136,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.780,4137,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.844,4138,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.909,4139,0.0,0.0,0.0,0.0
2026-05-25T19:55:56.973,4140,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.038,4141,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.114,4142,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.195,4143,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.264,4144,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.339,4145,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.416,4146,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.488,4147,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.557,4148,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.633,4149,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.709,4150,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.778,4151,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.850,4152,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.916,4153,0.0,0.0,0.0,0.0
2026-05-25T19:55:57.985,4154,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.064,4155,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.136,4156,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.204,4157,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.279,4158,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.356,4159,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.430,4160,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.498,4161,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.559,4162,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.624,4163,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.703,4164,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.773,4165,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.866,4166,0.0,0.0,0.0,0.0
2026-05-25T19:55:58.935,4167,0.0,0.0,0.0,0.0
2026-05-25T19:55:59.006,4168,0.0,0.0,0.0,0.0
2026-05-25T19:55:59.078,4169,0.0,0.0,0.0,0.0
2026-05-25T19:55:59.156,4170,0.0,0.0,0.0,0.0
2026-05-25T19:55:59.228,4171,0.0,0.0,0.0,0.0
2026-05-25T19:55:59.358,4172,175.66,171.12,176.67,175.32
2026-05-25T19:55:59.451,4173,176.59,170.46,174.85,177.43
2026-05-25T19:55:59.535,4174,175.19,170.96,178.41,176.89
2026-05-25T19:55:59.622,4175,176.11,170.26,178.42,177.35
2026-05-25T19:55:59.707,4176,175.28,174.02,178.76,177.09
2026-05-25T19:55:59.787,4177,174.94,174.76,179.55,175.13
2026-05-25T19:55:59.881,4178,174.81,178.99,179.68,171.49
2026-05-25T19:55:59.967,4179,173.6,178.45,179.92,172.04
2026-05-25T19:56:00.063,4180,165.95,177.62,179.15,173.47
2026-05-25T19:56:00.143,4181,167.81,177.9,179.21,173.92
2026-05-25T19:56:00.218,4182,169.26,179.05,178.36,178.4
2026-05-25T19:56:00.307,4183,172.99,177.33,177.75,175.62
2026-05-25T19:56:00.388,4184,173.52,178.03,177.39,174.98
2026-05-25T19:56:00.476,4185,174.47,177.49,177.07,168.74
2026-05-25T19:56:00.559,4186,172.66,176.29,177.06,168.54
2026-05-25T19:56:00.641,4187,171.83,171.78,176.22,178.28
2026-05-25T19:56:00.732,4188,168.83,176.19,177.53,175.82
2026-05-25T19:56:00.820,4189,162.2,179.79,176.07,166.39
2026-05-25T19:56:00.909,4190,163.34,175.88,177.45,169.01
2026-05-25T19:56:00.985,4191,165.75,179.82,179.48,165.83
2026-05-25T19:56:01.067,4192,164.96,178.89,178.92,169.36
2026-05-25T19:56:01.161,4193,162.49,177.83,179.31,169.73
2026-05-25T19:56:01.245,4194,162.34,179.89,179.18,169.37
2026-05-25T19:56:01.326,4195,162.73,175.31,179.8,169.34
2026-05-25T19:56:01.418,4196,161.09,172.98,175.31,171.34
2026-05-25T19:56:01.506,4197,167.6,175.11,172.5,171.62
2026-05-25T19:56:01.595,4198,179.48,175.29,170.64,173.52
2026-05-25T19:56:01.679,4199,161.45,173.86,175.67,174.06
2026-05-25T19:56:01.769,4200,160.32,173.18,179.9,176.04
2026-05-25T19:56:01.851,4201,171.11,179.14,173.32,173.5
2026-05-25T19:56:01.933,4202,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.011,4203,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.085,4204,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.158,4205,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.233,4206,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.303,4207,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.374,4208,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.453,4209,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.525,4210,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.596,4211,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.674,4212,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.744,4213,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.816,4214,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.892,4215,0.0,0.0,0.0,0.0
2026-05-25T19:56:02.962,4216,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.034,4217,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.109,4218,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.171,4219,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.237,4220,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.307,4221,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.375,4222,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.452,4223,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.539,4224,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.609,4225,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.676,4226,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.747,4227,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.810,4228,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.872,4229,0.0,0.0,0.0,0.0
2026-05-25T19:56:03.942,4230,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.008,4231,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.080,4232,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.152,4233,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.232,4234,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.306,4235,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.385,4236,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.457,4237,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.530,4238,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.608,4239,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.686,4240,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.760,4241,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.829,4242,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.897,4243,0.0,0.0,0.0,0.0
2026-05-25T19:56:04.960,4244,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.029,4245,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.096,4246,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.169,4247,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.242,4248,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.306,4249,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.369,4250,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.441,4251,0.0,0.0,0.0,0.0
2026-05-25T19:56:05.566,4252,178.92,129.51,158.59,172.2
2026-05-25T19:56:05.653,4253,163.95,65.24,162.49,175.94
2026-05-25T19:56:05.748,4254,161.89,110.08,154.3,177.12
2026-05-25T19:56:05.833,4255,168.77,130.39,165.64,177.07
2026-05-25T19:56:05.922,4256,166.69,162.55,165.41,173.87
2026-05-25T19:56:06.003,4257,169.08,155.43,164.14,172.48
2026-05-25T19:56:06.085,4258,155.57,146.09,167.89,171.75
2026-05-25T19:56:06.177,4259,128.33,151.39,170.51,171.61
2026-05-25T19:56:06.262,4260,171.03,153.57,175.48,166.59
2026-05-25T19:56:06.353,4261,165.72,148.5,170.28,164.98
2026-05-25T19:56:06.432,4262,154.61,150.86,174.04,169.69
2026-05-25T19:56:06.517,4263,148.7,114.42,168.09,136.08
2026-05-25T19:56:06.611,4264,117.45,68.25,167.98,126.63
2026-05-25T19:56:06.703,4265,163.95,134.69,155.56,167.27
2026-05-25T19:56:06.789,4266,176.89,133.67,157.19,160.35
2026-05-25T19:56:06.873,4267,173.92,156.7,163.78,169.88
2026-05-25T19:56:06.955,4268,175.77,173.18,172.05,174.97
2026-05-25T19:56:07.040,4269,177.83,179.34,175.25,176.97
2026-05-25T19:56:07.123,4270,165.21,176.17,168.88,178.2
2026-05-25T19:56:07.208,4271,168.37,177.61,169.57,177.83
2026-05-25T19:56:07.296,4272,173.82,173.21,172.6,173.62
2026-05-25T19:56:07.380,4273,173.52,177.2,172.82,175.8
2026-05-25T19:56:07.471,4274,173.72,176.58,175.02,178.1
2026-05-25T19:56:07.545,4275,172.59,176.91,174.93,179.82
2026-05-25T19:56:07.629,4276,175.87,176.04,176.04,176.71
2026-05-25T19:56:07.719,4277,175.56,172.83,175.63,174.3
2026-05-25T19:56:07.800,4278,179.94,179.38,178.38,176.47
2026-05-25T19:56:07.889,4279,179.16,175.93,179.79,179.44
2026-05-25T19:56:07.972,4280,179.78,176.98,176.87,179.67
2026-05-25T19:56:08.078,4281,179.47,179.16,176.11,178.36
2026-05-25T19:56:08.159,4282,178.93,177.7,175.2,179.2
2026-05-25T19:56:08.240,4283,177.84,175.97,179.54,174.49
2026-05-25T19:56:08.335,4284,179.13,179.09,176.41,174.17
2026-05-25T19:56:08.420,4285,179.04,179.09,175.25,177.4
2026-05-25T19:56:08.510,4286,178.83,177.42,170.32,177.99
2026-05-25T19:56:08.595,4287,178.49,176.23,169.0,179.39
2026-05-25T19:56:08.677,4288,177.76,176.79,168.44,179.58
2026-05-25T19:56:08.770,4289,178.12,177.76,168.28,179.47
2026-05-25T19:56:08.854,4290,178.57,178.43,168.25,179.68
2026-05-25T19:56:08.945,4291,178.01,179.5,167.39,179.72
2026-05-25T19:56:09.028,4292,176.22,179.78,166.46,179.27
2026-05-25T19:56:09.105,4293,176.33,179.53,165.85,179.26
2026-05-25T19:56:09.190,4294,173.69,179.19,165.48,179.21
2026-05-25T19:56:09.272,4295,174.47,178.96,167.7,178.27
2026-05-25T19:56:09.358,4296,178.28,179.59,170.22,176.89
2026-05-25T19:56:09.446,4297,178.89,177.15,172.59,177.12
2026-05-25T19:56:09.529,4298,177.86,176.52,171.95,178.47
2026-05-25T19:56:09.624,4299,178.74,175.56,171.88,178.76
2026-05-25T19:56:09.721,4300,179.52,176.23,173.5,179.16
2026-05-25T19:56:09.821,4301,178.61,177.08,173.82,178.55
2026-05-25T19:56:09.915,4302,178.49,177.21,174.33,178.48
2026-05-25T19:56:10.003,4303,178.56,177.27,174.79,177.92
2026-05-25T19:56:10.077,4304,177.65,177.82,174.33,176.82
2026-05-25T19:56:10.154,4305,177.79,178.0,174.93,176.74
2026-05-25T19:56:10.244,4306,179.37,178.13,173.89,177.15
2026-05-25T19:56:10.336,4307,179.32,178.06,173.89,177.65
2026-05-25T19:56:10.412,4308,177.09,178.26,174.94,177.94
2026-05-25T19:56:10.486,4309,176.24,178.92,174.01,177.21
2026-05-25T19:56:10.562,4310,176.31,178.06,173.42,177.72
2026-05-25T19:56:10.636,4311,174.93,178.0,172.91,178.22
2026-05-25T19:56:10.725,4312,173.95,178.06,173.01,179.7
2026-05-25T19:56:10.806,4313,175.0,178.8,172.54,179.93
2026-05-25T19:56:10.887,4314,173.64,173.57,178.42,172.41
2026-05-25T19:56:10.969,4315,179.31,176.2,177.56,175.97
2026-05-25T19:56:11.047,4316,172.29,178.82,178.72,171.03
2026-05-25T19:56:11.127,4317,173.6,177.3,178.09,171.04
2026-05-25T19:56:11.218,4318,171.66,175.75,179.76,172.02
2026-05-25T19:56:11.299,4319,173.4,179.71,178.01,171.63
2026-05-25T19:56:11.384,4320,172.17,180.0,178.53,171.73
2026-05-25T19:56:11.464,4321,171.68,179.19,179.03,171.25
2026-05-25T19:56:11.544,4322,174.33,178.45,173.92,177.94
2026-05-25T19:56:11.632,4323,174.25,179.41,172.91,177.38
2026-05-25T19:56:11.712,4324,174.56,179.45,175.98,174.29
2026-05-25T19:56:11.797,4325,174.81,178.26,176.05,174.87
2026-05-25T19:56:11.896,4326,177.21,176.42,173.92,174.95
2026-05-25T19:56:11.977,4327,177.27,174.82,173.97,174.83
2026-05-25T19:56:12.055,4328,177.82,175.69,172.93,176.28
2026-05-25T19:56:12.138,4329,177.2,176.5,173.05,176.38
2026-05-25T19:56:12.226,4330,175.37,178.0,169.02,175.8
2026-05-25T19:56:12.307,4331,169.59,178.78,165.78,176.89
2026-05-25T19:56:12.387,4332,159.08,178.27,156.11,176.22
2026-05-25T19:56:12.471,4333,160.03,176.91,155.98,176.14
2026-05-25T19:56:12.551,4334,165.02,174.72,157.69,171.35
2026-05-25T19:56:12.636,4335,161.84,176.47,157.54,171.84
2026-05-25T19:56:12.719,4336,164.54,174.75,156.61,173.55
2026-05-25T19:56:12.808,4337,164.94,173.94,157.86,174.17
2026-05-25T19:56:12.886,4338,170.18,175.48,155.16,179.47
2026-05-25T19:56:12.960,4339,175.26,176.39,155.97,178.58
2026-05-25T19:56:13.038,4340,176.38,177.25,155.59,177.94
2026-05-25T19:56:13.129,4341,177.44,176.48,156.32,179.15
2026-05-25T19:56:13.208,4342,177.31,178.03,154.01,178.86
2026-05-25T19:56:13.293,4343,178.12,177.17,154.67,178.32
2026-05-25T19:56:13.379,4344,178.63,177.72,155.51,178.61
2026-05-25T19:56:13.460,4345,178.74,177.14,157.36,179.84
2026-05-25T19:56:13.547,4346,176.82,176.94,157.35,178.75
2026-05-25T19:56:13.629,4347,178.14,179.81,159.47,177.87
2026-05-25T19:56:13.713,4348,174.19,174.44,159.01,178.38
2026-05-25T19:56:13.801,4349,171.94,173.64,159.47,177.96
2026-05-25T19:56:13.886,4350,171.36,175.76,160.32,177.0
2026-05-25T19:56:13.988,4351,170.47,178.22,159.67,175.34
2026-05-25T19:56:14.069,4352,164.47,177.56,159.89,173.64
2026-05-25T19:56:14.148,4353,159.43,178.5,160.53,174.12
2026-05-25T19:56:14.235,4354,163.16,178.31,160.88,174.76
2026-05-25T19:56:14.320,4355,158.65,177.28,157.85,176.24
2026-05-25T19:56:14.488,4356,161.26,174.15,158.77,178.26
2026-05-25T19:56:14.569,4357,163.07,173.02,161.28,179.45
2026-05-25T19:56:14.655,4358,178.23,169.28,169.76,178.44
2026-05-25T19:56:14.739,4359,178.32,168.45,173.19,176.83
2026-05-25T19:56:14.822,4360,178.89,177.23,169.64,179.12
2026-05-25T19:56:14.900,4361,176.76,175.78,169.23,179.5
2026-05-25T19:56:14.983,4362,170.88,165.76,169.17,168.37
2026-05-25T19:56:15.073,4363,169.76,169.09,167.02,168.57
2026-05-25T19:56:15.155,4364,160.95,173.18,161.87,169.81
2026-05-25T19:56:15.239,4365,122.61,32.03,159.6,171.34
2026-05-25T19:56:15.317,4366,164.4,175.97,152.93,176.6
2026-05-25T19:56:15.396,4367,163.53,173.78,153.34,176.09
2026-05-25T19:56:15.482,4368,160.56,178.25,148.26,174.51
2026-05-25T19:56:15.561,4369,159.22,172.37,149.08,175.61
2026-05-25T19:56:15.643,4370,162.36,179.96,150.25,176.79
2026-05-25T19:56:15.730,4371,163.34,172.4,152.64,175.78
2026-05-25T19:56:15.812,4372,167.0,170.42,159.28,175.1
2026-05-25T19:56:15.901,4373,166.81,171.04,160.49,175.64
2026-05-25T19:56:15.993,4374,167.25,173.55,161.44,174.72
2026-05-25T19:56:16.071,4375,168.22,173.19,162.11,174.83
2026-05-25T19:56:16.151,4376,166.95,171.15,162.03,173.23
2026-05-25T19:56:16.225,4377,165.35,170.66,160.78,172.2
2026-05-25T19:56:16.295,4378,166.78,172.18,161.36,172.76
2026-05-25T19:56:16.382,4379,170.45,172.79,162.52,172.42
2026-05-25T19:56:16.463,4380,170.57,176.39,161.42,173.65
2026-05-25T19:56:16.547,4381,167.48,177.91,159.33,172.83
2026-05-25T19:56:16.627,4382,168.37,177.52,159.39,173.35
2026-05-25T19:56:16.711,4383,167.42,171.3,157.66,176.09
2026-05-25T19:56:16.795,4384,168.57,169.98,156.74,176.5
2026-05-25T19:56:16.875,4385,171.33,174.56,157.43,179.3
2026-05-25T19:56:16.951,4386,162.41,177.05,158.45,178.94
2026-05-25T19:56:17.034,4387,149.55,174.7,151.66,177.3
2026-05-25T19:56:17.116,4388,143.07,173.06,147.41,178.51
2026-05-25T19:56:17.196,4389,74.66,172.59,78.11,178.26
2026-05-25T19:56:17.277,4390,59.83,176.95,65.93,178.73
2026-05-25T19:56:17.359,4391,72.32,179.77,59.04,178.75
2026-05-25T19:56:17.446,4392,79.41,177.38,60.85,178.85
2026-05-25T19:56:17.528,4393,94.13,176.95,73.43,178.13
2026-05-25T19:56:17.608,4394,94.91,172.72,73.8,177.26
2026-05-25T19:56:17.689,4395,98.4,172.87,76.21,178.57
2026-05-25T19:56:17.780,4396,97.72,172.11,75.92,176.67
2026-05-25T19:56:17.855,4397,77.66,128.97,71.47,126.69
2026-05-25T19:56:17.937,4398,76.88,130.63,69.79,122.86
2026-05-25T19:56:18.013,4399,88.6,97.0,77.02,86.73
2026-05-25T19:56:18.102,4400,93.01,106.2,80.48,77.59
2026-05-25T19:56:18.187,4401,105.63,101.14,85.21,71.35
2026-05-25T19:56:18.272,4402,125.26,127.56,94.57,96.5
2026-05-25T19:56:18.356,4403,126.64,118.82,91.19,80.51
2026-05-25T19:56:18.430,4404,127.95,125.43,94.09,76.4
2026-05-25T19:56:18.507,4405,132.99,122.88,89.82,77.44
2026-05-25T19:56:18.588,4406,125.45,122.5,82.23,74.24
2026-05-25T19:56:18.665,4407,125.69,122.75,77.75,70.57
2026-05-25T19:56:18.753,4408,132.82,128.97,76.64,71.0
2026-05-25T19:56:18.833,4409,146.91,136.53,77.11,75.44
2026-05-25T19:56:18.913,4410,145.78,134.87,75.45,71.41
2026-05-25T19:56:18.998,4411,145.89,136.86,79.24,72.01
2026-05-25T19:56:19.081,4412,152.57,144.02,88.35,83.72
2026-05-25T19:56:19.165,4413,139.85,143.97,84.49,89.55
2026-05-25T19:56:19.253,4414,152.84,148.46,94.42,98.1
2026-05-25T19:56:19.336,4415,155.95,150.84,99.66,102.68
2026-05-25T19:56:19.426,4416,111.46,150.81,107.96,106.38
2026-05-25T19:56:19.506,4417,138.34,150.51,113.7,111.48
2026-05-25T19:56:19.590,4418,159.68,149.67,117.04,118.89
2026-05-25T19:56:19.681,4419,163.23,149.89,120.11,126.46
2026-05-25T19:56:19.757,4420,166.09,150.46,126.37,130.72
2026-05-25T19:56:19.834,4421,169.58,155.97,130.51,137.61
2026-05-25T19:56:19.929,4422,175.43,160.38,136.93,146.53
2026-05-25T19:56:20.010,4423,174.72,161.84,142.36,157.28
2026-05-25T19:56:20.095,4424,173.55,165.66,166.29,154.49
2026-05-25T19:56:20.170,4425,179.58,165.12,166.45,169.35
2026-05-25T19:56:20.245,4426,176.36,165.17,171.91,171.97
2026-05-25T19:56:20.331,4427,175.03,177.32,170.69,177.94
2026-05-25T19:56:20.410,4428,176.15,173.77,171.71,178.29
2026-05-25T19:56:20.496,4429,175.29,178.16,172.88,175.03
2026-05-25T19:56:20.574,4430,176.95,176.61,170.26,173.04
2026-05-25T19:56:20.649,4431,176.36,175.43,170.17,172.97
2026-05-25T19:56:20.731,4432,177.23,175.34,169.04,174.03
2026-05-25T19:56:20.810,4433,177.21,176.31,168.66,175.06
2026-05-25T19:56:20.887,4434,179.33,176.8,166.83,174.27
